,total_energy,average_power,total_time,avg_bw_Gb,avg_bw_GB,avg_bw_idle_Gb,avg_bw_idle_GB,max_bw_Gb,max_bw_GB,simulation_time
0,0.5583509804500001,389.96,1.43179,1.15,0.14,20.59,2.57,119.4,14.93,85.726
